sample_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,start_frame,end_frame,notes
5GV2ouD2_hA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/5GV2ouD2_hA_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.330254,11.660315,342,2400,1080,test,Virginia,Virginia::highway,0,94,derived_pre_accident_until=8.086;weak_negative=true
k88wOc1q7kI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/k88wOc1q7kI_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.875,11.983264,358,960,720,test,Virginia,Virginia::signalized_intersection,56,128,accident_time=6.708;type=t-bone
k88wOc1q7kI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/k88wOc1q7kI_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.875,11.983264,358,960,720,test,Virginia,Virginia::signalized_intersection,0,44,derived_pre_accident_until=3.708;weak_negative=true
42g5gRbzYhY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/42g5gRbzYhY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,9.8,30.0,294,1080,720,test,Unknown,Unknown::grade_separated_intersection,161,294,accident_time=7.3666670000000005;type=single
42g5gRbzYhY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/42g5gRbzYhY_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,9.8,30.0,294,1080,720,test,Unknown,Unknown::grade_separated_intersection,0,131,derived_pre_accident_until=4.367;weak_negative=true
42g5gRbzYhY_01__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/42g5gRbzYhY_01.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,9.5,30.0,285,1080,720,test,Unknown,Unknown::grade_separated_intersection,82,262,accident_time=4.733333;type=single
42g5gRbzYhY_01__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/42g5gRbzYhY_01.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,9.5,30.0,285,1080,720,test,Unknown,Unknown::grade_separated_intersection,0,52,derived_pre_accident_until=1.733;weak_negative=true
x8GY43DccAs_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/x8GY43DccAs_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,20.633333,30.0,619,854,384,test,Minnesota,Minnesota::highway,233,413,accident_time=9.767;type=sideswipe
x8GY43DccAs_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/x8GY43DccAs_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,20.633333,30.0,619,854,384,test,Minnesota,Minnesota::highway,0,203,derived_pre_accident_until=6.767;weak_negative=true
unTKXNwIN1A_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/unTKXNwIN1A_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,25.833333,29.922581,773,1620,1080,test,Minnesota,Minnesota::grade_separated_intersection,0,179,accident_time=1.967;type=sideswipe
oGQRRhrK2LA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/oGQRRhrK2LA_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,15.666667,30.0,470,1620,1080,test,Minnesota,Minnesota::signalized_intersection,51,231,accident_time=3.7;type=sideswipe
SA_ZC0qlqdg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SA_ZC0qlqdg_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,25.0,20.92,523,1620,1080,test,Minnesota,Minnesota::signalized_intersection,77,203,accident_time=5.7;type=sideswipe
SA_ZC0qlqdg_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SA_ZC0qlqdg_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,25.0,20.92,523,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,56,derived_pre_accident_until=2.700;weak_negative=true
lj2jsTChFEo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/lj2jsTChFEo_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,27.733333,28.665865,795,1620,1080,train,Minnesota,Minnesota::highway,130,302,accident_time=6.533;type=single
lj2jsTChFEo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/lj2jsTChFEo_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,27.733333,28.665865,795,1620,1080,train,Minnesota,Minnesota::highway,0,101,derived_pre_accident_until=3.533;weak_negative=true
aLrHglJ_H6o_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/aLrHglJ_H6o_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,7.133333,29.579439,211,3240,2160,test,Minnesota,Minnesota::highway,120,211,accident_time=6.067;type=single
aLrHglJ_H6o_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/aLrHglJ_H6o_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,7.133333,29.579439,211,3240,2160,test,Minnesota,Minnesota::highway,0,91,derived_pre_accident_until=3.067;weak_negative=true
yd7QK62ESfM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yd7QK62ESfM_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.7,28.697068,881,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,172,accident_time=2.0;type=t-bone
7jr-TzLKTrU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7jr-TzLKTrU_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,15.333333,29.543478,453,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,165,accident_time=1.6;type=rear-end
rk8CtIpbG5w_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/rk8CtIpbG5w_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,29.766667,893,1080,720,train,Minnesota,Minnesota::highway,148,327,accident_time=7.0;type=single
rk8CtIpbG5w_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/rk8CtIpbG5w_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.0,29.766667,893,1080,720,train,Minnesota,Minnesota::highway,0,119,derived_pre_accident_until=4.000;weak_negative=true
pyq3j3CobZ0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/pyq3j3CobZ0_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,9.7,29.793814,289,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,43,222,accident_time=3.466666;type=sideswipe
Y3OQspLTLok_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Y3OQspLTLok_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,64,244,accident_time=4.133333;type=rear-end
Y3OQspLTLok_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Y3OQspLTLok_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,0,34,derived_pre_accident_until=1.133;weak_negative=true
64ZEWTQY7SY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/64ZEWTQY7SY_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.066667,29.933481,900,1080,720,train,Minnesota,Minnesota::highway,40,220,accident_time=3.333;type=rear-end
tmZqFNBoF-E_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/tmZqFNBoF-E_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.066667,20.587583,619,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,112,accident_time=1.467;type=sideswipe
7ZCKQq8C3X0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7ZCKQq8C3X0_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::highway,64,244,accident_time=4.133333;type=single
7ZCKQq8C3X0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7ZCKQq8C3X0_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::highway,0,34,derived_pre_accident_until=1.133;weak_negative=true
soihnyrvZms_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/soihnyrvZms_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,16.6,30.0,498,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,14,194,accident_time=2.4670000000000005;type=rear-end
6wS8Dv8-S8s_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6wS8Dv8-S8s_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,577,757,accident_time=21.233333000000002;type=rear-end
6wS8Dv8-S8s_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6wS8Dv8-S8s_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,0,547,derived_pre_accident_until=18.233;weak_negative=true
m33jiO8xGLk_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/m33jiO8xGLk_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.066667,29.933481,900,1620,1080,test,Minnesota,Minnesota::highway,235,415,accident_time=9.867;type=rear-end
m33jiO8xGLk_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/m33jiO8xGLk_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.066667,29.933481,900,1620,1080,test,Minnesota,Minnesota::highway,0,206,derived_pre_accident_until=6.867;weak_negative=true
9XfMq4ikGTU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9XfMq4ikGTU_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.0,29.466667,884,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,113,290,accident_time=5.8333330000000005;type=rear-end
9XfMq4ikGTU_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9XfMq4ikGTU_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,30.0,29.466667,884,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,0,83,derived_pre_accident_until=2.833;weak_negative=true
_-XReeuhpiE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/_-XReeuhpiE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,23.2,696,1080,720,test,Minnesota,Minnesota::highway,18,157,accident_time=2.767;type=single
vR3sZ1IxPAo_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vR3sZ1IxPAo_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,15.35,29.90228,459,3240,2160,test,Minnesota,Minnesota::highway,203,383,accident_time=8.8;type=single
vR3sZ1IxPAo_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vR3sZ1IxPAo_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,15.35,29.90228,459,3240,2160,test,Minnesota,Minnesota::highway,0,173,derived_pre_accident_until=5.800;weak_negative=true
vR3sZ1IxPAo_01__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vR3sZ1IxPAo_01.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,14.683333,29.965948,440,3240,2160,test,Minnesota,Minnesota::highway,214,394,accident_time=9.15;type=single
vR3sZ1IxPAo_01__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vR3sZ1IxPAo_01.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,14.683333,29.965948,440,3240,2160,test,Minnesota,Minnesota::highway,0,184,derived_pre_accident_until=6.150;weak_negative=true
3gFe7GtkEPk_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/3gFe7GtkEPk_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,20.016667,30.024979,601,3240,2160,train,Virginia,Virginia::highway,303,483,accident_time=12.1;type=single
3gFe7GtkEPk_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/3gFe7GtkEPk_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,20.016667,30.024979,601,3240,2160,train,Virginia,Virginia::highway,0,273,derived_pre_accident_until=9.100;weak_negative=true
ao3VuM_p4_8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ao3VuM_p4_8_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.233333,29.92074,755,1620,1080,train,Minnesota,Minnesota::grade_separated_intersection,0,163,accident_time=1.4340000000000002;type=single
-T_E4YhtjyE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/-T_E4YhtjyE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::highway,54,234,accident_time=3.8;type=single
QfHs3610Fw4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QfHs3610Fw4_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,test,Minnesota,Minnesota::highway,40,220,accident_time=3.3333329999999997;type=sideswipe
75qRY47mjfQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/75qRY47mjfQ_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.066667,29.501109,887,1080,720,test,Minnesota,Minnesota::signalized_intersection,94,271,accident_time=5.2;type=t-bone
75qRY47mjfQ_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/75qRY47mjfQ_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.066667,29.501109,887,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,65,derived_pre_accident_until=2.200;weak_negative=true
TPVutn4rHsU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TPVutn4rHsU_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,28,208,accident_time=2.933;type=single
6CW7HogT0ZA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6CW7HogT0ZA_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,13.0,30.0,390,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,23,203,accident_time=2.766666;type=single
vC6P5GxfX-Q_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vC6P5GxfX-Q_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.933407,899,1620,1080,train,Minnesota,Minnesota::highway,91,271,accident_time=5.033;type=single
vC6P5GxfX-Q_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/vC6P5GxfX-Q_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,1620,1080,train,Minnesota,Minnesota::highway,0,61,derived_pre_accident_until=2.033;weak_negative=true
obqvQOIyzL4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/obqvQOIyzL4_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::highway,236,416,accident_time=9.899999999999999;type=single
obqvQOIyzL4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/obqvQOIyzL4_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::highway,0,207,derived_pre_accident_until=6.900;weak_negative=true
ob6zKCT1SGE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ob6zKCT1SGE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,26.533333,30.0,796,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,111,291,accident_time=5.699999999999999;type=single
ob6zKCT1SGE_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ob6zKCT1SGE_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,26.533333,30.0,796,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,0,81,derived_pre_accident_until=2.700;weak_negative=true
QnEqrBCB7Ak_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QnEqrBCB7Ak_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,29.933407,899,1080,720,test,Minnesota,Minnesota::signalized_intersection,44,224,accident_time=3.466666;type=t-bone
v45DbbZotgI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/v45DbbZotgI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.0,30.0,900,1080,720,test,Minnesota,Minnesota::highway,56,236,accident_time=3.867;type=single
ZQOzzKybkTA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZQOzzKybkTA_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.033333,29.36737,882,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,274,450,accident_time=11.333333;type=single
ZQOzzKybkTA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZQOzzKybkTA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.033333,29.36737,882,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,0,245,derived_pre_accident_until=8.333;weak_negative=true
Vh13EbZJAiA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Vh13EbZJAiA_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.966667,30.0,779,1620,1080,train,Minnesota,Minnesota::grade_separated_intersection,393,573,accident_time=15.1;type=single
Vh13EbZJAiA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Vh13EbZJAiA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,25.966667,30.0,779,1620,1080,train,Minnesota,Minnesota::grade_separated_intersection,0,363,derived_pre_accident_until=12.100;weak_negative=true
GtL1Onu28Iw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GtL1Onu28Iw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,11.6,26.982759,313,1080,720,test,Minnesota,Minnesota::highway,190,313,accident_time=9.033332999999999;type=single
GtL1Onu28Iw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GtL1Onu28Iw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,11.6,26.982759,313,1080,720,test,Minnesota,Minnesota::highway,0,163,derived_pre_accident_until=6.033;weak_negative=true
BY9XdpYwLto_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BY9XdpYwLto_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,29.933333,9.22049,276,1620,1080,test,Minnesota,Minnesota::signalized_intersection,5,60,accident_time=2.467;type=single
cHJRsctghpY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/cHJRsctghpY_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.033333,30.0,901,1620,1080,test,Minnesota,Minnesota::signalized_intersection,71,251,accident_time=4.367;type=t-bone
cHJRsctghpY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/cHJRsctghpY_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.033333,30.0,901,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,41,derived_pre_accident_until=1.367;weak_negative=true
aD4MQN4ZM18_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/aD4MQN4ZM18_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.933333,29.494382,175,1080,720,test,Minnesota,Minnesota::signalized_intersection,74,175,accident_time=4.5;type=t-bone
aD4MQN4ZM18_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/aD4MQN4ZM18_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,5.933333,29.494382,175,1080,720,test,Minnesota,Minnesota::signalized_intersection,0,44,derived_pre_accident_until=1.500;weak_negative=true
6eUG-Pp36_s_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6eUG-Pp36_s_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,20.1,26.069652,524,854,384,test,Minnesota,Minnesota::signalized_intersection,242,398,accident_time=11.267000000000001;type=head-on
6eUG-Pp36_s_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6eUG-Pp36_s_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,20.1,26.069652,524,854,384,test,Minnesota,Minnesota::signalized_intersection,0,216,derived_pre_accident_until=8.267;weak_negative=true
ZkHzHo_PvIM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZkHzHo_PvIM_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,25.633333,21.612484,554,1620,1080,test,Minnesota,Minnesota::signalized_intersection,44,173,accident_time=4.033;type=t-bone
ZkHzHo_PvIM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ZkHzHo_PvIM_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,25.633333,21.612484,554,1620,1080,test,Minnesota,Minnesota::signalized_intersection,0,22,derived_pre_accident_until=1.033;weak_negative=true
9tBAfjjPEkw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9tBAfjjPEkw_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,25.3,29.130435,737,1920,1080,test,Minnesota,Minnesota::signalized_intersection,75,250,accident_time=4.567;type=t-bone
9tBAfjjPEkw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9tBAfjjPEkw_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,25.3,29.130435,737,1920,1080,test,Minnesota,Minnesota::signalized_intersection,0,46,derived_pre_accident_until=1.567;weak_negative=true
GbIQab3ECjI_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GbIQab3ECjI_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.166667,17.005525,513,1350,1080,test,Minnesota,Minnesota::signalized_intersection,73,175,accident_time=6.3;type=t-bone
GbIQab3ECjI_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GbIQab3ECjI_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.166667,17.005525,513,1350,1080,test,Minnesota,Minnesota::signalized_intersection,0,56,derived_pre_accident_until=3.300;weak_negative=true
DTPQZJzsoXY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/DTPQZJzsoXY_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,4.3,30.0,129,1080,720,test,Minnesota,Minnesota::grade_separated_intersection,38,129,accident_time=3.2669999999999995;type=rear-end
Pjuu3TEEonY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Pjuu3TEEonY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,10.566667,25.741325,272,1620,1080,test,Minnesota,Minnesota::grade_separated_intersection,67,221,accident_time=4.6;type=single
Pjuu3TEEonY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Pjuu3TEEonY_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,10.566667,25.741325,272,1620,1080,test,Minnesota,Minnesota::grade_separated_intersection,0,41,derived_pre_accident_until=1.600;weak_negative=true
swjfOB7CzTM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/swjfOB7CzTM_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,30.0,27.733333,832,1620,1080,test,Minnesota,Minnesota::highway,204,370,accident_time=9.333;type=t-bone
swjfOB7CzTM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/swjfOB7CzTM_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,30.0,27.733333,832,1620,1080,test,Minnesota,Minnesota::highway,0,176,derived_pre_accident_until=6.333;weak_negative=true
aTlLIoo3nCE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/aTlLIoo3nCE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,20.733333,30.0,622,1620,1080,train,Minnesota,Minnesota::highway,29,209,accident_time=2.967;type=single
wSuWfSgwKZU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wSuWfSgwKZU_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,4.666667,29.785714,139,1620,1080,test,Minnesota,Minnesota::highway,61,139,accident_time=4.067;type=t-bone
wSuWfSgwKZU_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/wSuWfSgwKZU_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,4.666667,29.785714,139,1620,1080,test,Minnesota,Minnesota::highway,0,32,derived_pre_accident_until=1.067;weak_negative=true
