sample_id,source_video_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,window_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,group_id,start_frame,end_frame,clip_start_sec,clip_end_sec,notes,clip_path,annotation_split,annotation_profile
IAhGJNVqs1M_9_00__accident,IAhGJNVqs1M_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_9_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,16.12,24.565757,396,320,240,train,World,World::signalized_intersection,IAhGJNVqs1M_9_00,36,183,1.465455,7.449394,accident_time=3.44;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/IAhGJNVqs1M_9_00__accident.mp4,train,medium
IbJBE53NXZc_00__pre_event_non_accident,IbJBE53NXZc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IbJBE53NXZc_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.833333,14.745763,145,1280,720,train,Iowa,Iowa::highway,IbJBE53NXZc_00,0,53,0.0,3.594253,derived_pre_accident_until=3.625;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/IbJBE53NXZc_00__pre_event_non_accident.mp4,train,medium
Img4DcUjRmo_00__pre_event_non_accident,Img4DcUjRmo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,Img4DcUjRmo_00,0,42,0.0,2.8,derived_pre_accident_until=2.792;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Img4DcUjRmo_00__pre_event_non_accident.mp4,train,medium
Img4DcUjRmo_00__accident,Img4DcUjRmo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,Img4DcUjRmo_00,57,147,3.8,9.8,accident_time=5.792;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Img4DcUjRmo_00__accident.mp4,train,medium
Iy_GdGD-ySg_00__pre_event_non_accident,Iy_GdGD-ySg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Iy_GdGD-ySg_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,Iy_GdGD-ySg_00,0,94,0.0,6.27537,derived_pre_accident_until=6.292;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Iy_GdGD-ySg_00__pre_event_non_accident.mp4,train,medium
L2cVGFG5rwE_00__accident,L2cVGFG5rwE_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/L2cVGFG5rwE_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,23.166667,695,1280,720,train,Seattle,Seattle::city_street,L2cVGFG5rwE_00,77,216,3.323741,9.323741,accident_time=5.296296;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/L2cVGFG5rwE_00__accident.mp4,train,medium
LQ3ERldwsJQ_00__pre_event_non_accident,LQ3ERldwsJQ_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LQ3ERldwsJQ_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.066667,28.569845,859,1280,720,train,Seattle,Seattle::signalized_intersection,LQ3ERldwsJQ_00,0,150,0.0,5.250291,derived_pre_accident_until=5.267;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LQ3ERldwsJQ_00__pre_event_non_accident.mp4,train,medium
LQ3ERldwsJQ_00__accident,LQ3ERldwsJQ_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LQ3ERldwsJQ_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,30.066667,28.569845,859,1280,720,train,Seattle,Seattle::signalized_intersection,LQ3ERldwsJQ_00,179,350,6.265347,12.250679,accident_time=8.267;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LQ3ERldwsJQ_00__accident.mp4,train,medium
LklNl33KztU_00__pre_event_non_accident,LklNl33KztU_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LklNl33KztU_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,26.633333,15.018773,400,1620,1080,train,Alabama,Alabama::highway,LklNl33KztU_00,0,55,0.0,3.662083,derived_pre_accident_until=3.667;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LklNl33KztU_00__pre_event_non_accident.mp4,train,medium
LklNl33KztU_00__accident,LklNl33KztU_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LklNl33KztU_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,26.633333,15.018773,400,1620,1080,train,Alabama,Alabama::highway,LklNl33KztU_00,70,160,4.660833,10.653333,accident_time=6.667;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LklNl33KztU_00__accident.mp4,train,medium
LmWvBPSBxNE_00__pre_event_non_accident,LmWvBPSBxNE_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LmWvBPSBxNE_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,29.958333,5.006954,150,1280,720,train,Arkansas,Arkansas::highway,LmWvBPSBxNE_00,0,5,0.0,0.998611,derived_pre_accident_until=1.042;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LmWvBPSBxNE_00__pre_event_non_accident.mp4,train,medium
LrMyR9M_g3I_00__accident,LrMyR9M_g3I_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/LrMyR9M_g3I_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.041667,14.945908,449,960,720,train,Virginia,Virginia::highway,LrMyR9M_g3I_00,28,118,1.873422,7.895137,accident_time=3.875;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/LrMyR9M_g3I_00__accident.mp4,train,medium
ML52jXyFltw_0_00__accident,ML52jXyFltw_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ML52jXyFltw_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,2.133333,9.84375,21,320,240,train,World,World::city_street,ML52jXyFltw_0_00,0,21,0.0,2.133333,accident_time=0.866667;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ML52jXyFltw_0_00__accident.mp4,train,medium
MxiC2UdOzE8_0_00__pre_event_non_accident,MxiC2UdOzE8_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/MxiC2UdOzE8_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,39.205833,27.164325,1065,1280,720,train,World,World::signalized_intersection,MxiC2UdOzE8_0_00,0,592,0.0,21.79329,derived_pre_accident_until=21.791;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/MxiC2UdOzE8_0_00__pre_event_non_accident.mp4,train,medium
N6zJ2inqJn0_0_00__pre_event_non_accident,N6zJ2inqJn0_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/N6zJ2inqJn0_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,12.045367,24.905842,300,1280,720,train,World,World::simple_intersection,N6zJ2inqJn0_0_00,0,93,0.0,3.734064,derived_pre_accident_until=3.740;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/N6zJ2inqJn0_0_00__pre_event_non_accident.mp4,train,medium
N6zJ2inqJn0_1_00__accident,N6zJ2inqJn0_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/N6zJ2inqJn0_1_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,9.976633,24.056211,240,1280,720,train,World,World::signalized_intersection,N6zJ2inqJn0_1_00,0,142,0.0,5.902841,accident_time=1.9019;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/N6zJ2inqJn0_1_00__accident.mp4,train,medium
NIwmS3dbHY0_00__accident,NIwmS3dbHY0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/NIwmS3dbHY0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,6.5,24.307692,158,1280,720,train,Seattle,Seattle::signalized_intersection,NIwmS3dbHY0_00,28,158,1.151899,6.5,accident_time=3.1666659999999998;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/NIwmS3dbHY0_00__accident.mp4,train,medium
O1AHOHWpTv8_00__accident,O1AHOHWpTv8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/O1AHOHWpTv8_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,11.56,17.560554,203,1920,1080,train,Iowa,Iowa::highway,O1AHOHWpTv8_00,79,184,4.498719,10.47803,accident_time=6.48;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/O1AHOHWpTv8_00__accident.mp4,train,medium
O8x8fTbKfQo_00__accident,O8x8fTbKfQo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/O8x8fTbKfQo_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,29.958333,10.013908,300,960,720,train,Virginia,Virginia::highway,O8x8fTbKfQo_00,38,98,3.794722,9.786389,accident_time=5.833333;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/O8x8fTbKfQo_00__accident.mp4,train,medium
ODXaUnji7LI_00__pre_event_non_accident,ODXaUnji7LI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ODXaUnji7LI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,29.964286,17.287247,518,1280,720,train,Seattle,Seattle::signalized_intersection,ODXaUnji7LI_00,0,40,0.0,2.313844,derived_pre_accident_until=2.286;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ODXaUnji7LI_00__pre_event_non_accident.mp4,train,medium
ODXaUnji7LI_00__accident,ODXaUnji7LI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ODXaUnji7LI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,29.964286,17.287247,518,1280,720,train,Seattle,Seattle::signalized_intersection,ODXaUnji7LI_00,56,160,3.239382,9.255378,accident_time=5.2857140000000005;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ODXaUnji7LI_00__accident.mp4,train,medium
OdgIl355A80_00__pre_event_non_accident,OdgIl355A80_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/OdgIl355A80_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,7.125,15.017544,107,1056,720,train,Louisiana,Louisiana::highway,OdgIl355A80_00,0,24,0.0,1.598131,derived_pre_accident_until=1.583;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/OdgIl355A80_00__pre_event_non_accident.mp4,train,medium
OehnhIPFm4Q_00__accident,OehnhIPFm4Q_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/OehnhIPFm4Q_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,4.92,20.121951,99,1920,1080,train,UAE,UAE::highway,OehnhIPFm4Q_00,25,99,1.242424,4.92,accident_time=3.2399999999999998;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/OehnhIPFm4Q_00__accident.mp4,train,medium
OlyJb8yf1dI_00__accident,OlyJb8yf1dI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/OlyJb8yf1dI_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,30.1,14.950166,450,1440,1080,train,Tennessee,Tennessee::highway,OlyJb8yf1dI_00,96,186,6.421333,12.441333,accident_time=8.4;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/OlyJb8yf1dI_00__accident.mp4,train,medium
P74ieG--On8_00__accident,P74ieG--On8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/P74ieG--On8_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,15.592711,15.071145,235,2400,1080,train,Georgia,Georgia::highway,P74ieG--On8_00,40,130,2.654078,8.625755,accident_time=4.634;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/P74ieG--On8_00__accident.mp4,train,medium
P7BOK9E4kS8_00__pre_event_non_accident,P7BOK9E4kS8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/P7BOK9E4kS8_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,1056,720,train,Louisiana,Louisiana::highway,P7BOK9E4kS8_00,0,59,0.0,3.938796,derived_pre_accident_until=3.958;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/P7BOK9E4kS8_00__pre_event_non_accident.mp4,train,medium
PAuYsJns-Fc_00__pre_event_non_accident,PAuYsJns-Fc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/PAuYsJns-Fc_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.066667,7.982262,240,1920,1080,train,Arkansas,Arkansas::highway,PAuYsJns-Fc_00,0,73,0.0,9.145278,derived_pre_accident_until=9.200;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/PAuYsJns-Fc_00__pre_event_non_accident.mp4,train,medium
PNXLwYc7TFo_00__pre_event_non_accident,PNXLwYc7TFo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/PNXLwYc7TFo_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.433333,14.967603,231,1280,720,train,Alabama,Alabama::highway,PNXLwYc7TFo_00,0,58,0.0,3.875036,derived_pre_accident_until=3.867;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/PNXLwYc7TFo_00__pre_event_non_accident.mp4,train,medium
Qi7voHChFxk_00__accident,Qi7voHChFxk_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Qi7voHChFxk_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,6.333333,14.842105,94,1080,720,train,Tennessee,Tennessee::highway,Qi7voHChFxk_00,13,94,0.875887,6.333333,accident_time=2.917;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Qi7voHChFxk_00__accident.mp4,train,medium
RHwcGsU3d08_00__pre_event_non_accident,RHwcGsU3d08_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/RHwcGsU3d08_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,29.958333,15.020862,450,960,720,train,Virginia,Virginia::highway,RHwcGsU3d08_00,0,37,0.0,2.463241,derived_pre_accident_until=2.458;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/RHwcGsU3d08_00__pre_event_non_accident.mp4,train,medium
SVcqRcsvGak_00__pre_event_non_accident,SVcqRcsvGak_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SVcqRcsvGak_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,SVcqRcsvGak_00,0,46,0.0,3.070926,derived_pre_accident_until=3.042;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/SVcqRcsvGak_00__pre_event_non_accident.mp4,train,medium
SVcqRcsvGak_00__accident,SVcqRcsvGak_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/SVcqRcsvGak_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,SVcqRcsvGak_00,61,151,4.072315,10.080648,accident_time=6.042;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/SVcqRcsvGak_00__accident.mp4,train,medium
Sv7nUzdTUDo_00__pre_event_non_accident,Sv7nUzdTUDo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Sv7nUzdTUDo_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,23.0625,14.95935,345,2400,1080,train,Virginia,Virginia::highway,Sv7nUzdTUDo_00,0,69,0.0,4.6125,derived_pre_accident_until=4.625;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Sv7nUzdTUDo_00__pre_event_non_accident.mp4,train,medium
T1WbCBVGCHg_0_00__pre_event_non_accident,T1WbCBVGCHg_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,12.12,23.59736,286,1280,720,train,World,World::highway,T1WbCBVGCHg_0_00,0,81,0.0,3.432587,derived_pre_accident_until=3.440;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/T1WbCBVGCHg_0_00__pre_event_non_accident.mp4,train,medium
T1WbCBVGCHg_8_00__pre_event_non_accident,T1WbCBVGCHg_8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T1WbCBVGCHg_8_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,21.92,17.883212,392,1280,720,train,World,World::highway,T1WbCBVGCHg_8_00,0,78,0.0,4.361633,derived_pre_accident_until=4.360;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/T1WbCBVGCHg_8_00__pre_event_non_accident.mp4,train,medium
THjJUsS8MXk_00__pre_event_non_accident,THjJUsS8MXk_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/THjJUsS8MXk_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,15.016648,451,1620,1080,train,Virginia,Virginia::highway,THjJUsS8MXk_00,0,60,0.0,3.995565,derived_pre_accident_until=4.000;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/THjJUsS8MXk_00__pre_event_non_accident.mp4,train,medium
Tbl7dpfeXl8_00__pre_event_non_accident,Tbl7dpfeXl8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Tbl7dpfeXl8_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,29.666667,12.910112,383,320,240,train,Virginia,Virginia::highway,Tbl7dpfeXl8_00,0,178,0.0,13.787641,derived_pre_accident_until=13.800;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Tbl7dpfeXl8_00__pre_event_non_accident.mp4,train,medium
TilBcBFe1gc_00__pre_event_non_accident,TilBcBFe1gc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TilBcBFe1gc_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,19.366667,581,1280,720,train,Seattle,Seattle::signalized_intersection,TilBcBFe1gc_00,0,35,0.0,1.807229,derived_pre_accident_until=1.792;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/TilBcBFe1gc_00__pre_event_non_accident.mp4,train,medium
TilBcBFe1gc_00__accident,TilBcBFe1gc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TilBcBFe1gc_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,30.0,19.366667,581,1280,720,train,Seattle,Seattle::signalized_intersection,TilBcBFe1gc_00,54,170,2.788296,8.777969,accident_time=4.792;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/TilBcBFe1gc_00__accident.mp4,train,medium
TqwcLiIQq3A_3_00__accident,TqwcLiIQq3A_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TqwcLiIQq3A_3_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,98.364933,9.66808,951,480,360,train,World,World::signalized_intersection,TqwcLiIQq3A_3_00,861,919,89.055949,95.055072,accident_time=91.024267;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/TqwcLiIQq3A_3_00__accident.mp4,train,medium
TvdgqAnb3QM_00__pre_event_non_accident,TvdgqAnb3QM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TvdgqAnb3QM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,TvdgqAnb3QM_00,0,107,0.0,7.143241,derived_pre_accident_until=7.125;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/TvdgqAnb3QM_00__pre_event_non_accident.mp4,train,medium
TvdgqAnb3QM_00__accident,TvdgqAnb3QM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TvdgqAnb3QM_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,TvdgqAnb3QM_00,122,212,8.14463,14.152963,accident_time=10.125;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/TvdgqAnb3QM_00__accident.mp4,train,medium
Tzh_MXLofUI_00__pre_event_non_accident,Tzh_MXLofUI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Tzh_MXLofUI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.912621,448,960,720,train,Virginia,Virginia::highway,Tzh_MXLofUI_00,0,15,0.0,1.005859,derived_pre_accident_until=1.000;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Tzh_MXLofUI_00__pre_event_non_accident.mp4,train,medium
Tzh_MXLofUI_00__accident,Tzh_MXLofUI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Tzh_MXLofUI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.041667,14.912621,448,960,720,train,Virginia,Virginia::highway,Tzh_MXLofUI_00,30,120,2.011719,8.046875,accident_time=4.0;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Tzh_MXLofUI_00__accident.mp4,train,medium
U9lXW10TLQw_00__pre_event_non_accident,U9lXW10TLQw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/U9lXW10TLQw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,8.0,240,1280,720,train,Arkansas,Arkansas::highway,U9lXW10TLQw_00,0,29,0.0,3.625,derived_pre_accident_until=3.667;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/U9lXW10TLQw_00__pre_event_non_accident.mp4,train,medium
U9lXW10TLQw_00__accident,U9lXW10TLQw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/U9lXW10TLQw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.0,8.0,240,1280,720,train,Arkansas,Arkansas::highway,U9lXW10TLQw_00,37,85,4.625,10.625,accident_time=6.667;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/U9lXW10TLQw_00__accident.mp4,train,medium
UCNyjybsbiU_00__accident,UCNyjybsbiU_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UCNyjybsbiU_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,25.6,14.921875,382,1920,1080,train,Kansas,Kansas::grade_separated_intersection,UCNyjybsbiU_00,7,97,0.46911,6.500524,accident_time=2.5;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/UCNyjybsbiU_00__accident.mp4,train,medium
UarP8qU1S-c_00__pre_event_non_accident,UarP8qU1S-c_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UarP8qU1S-c_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.233333,14.63895,223,3840,2160,train,Virginia,Virginia::highway,UarP8qU1S-c_00,0,83,0.0,5.669806,derived_pre_accident_until=5.667;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/UarP8qU1S-c_00__pre_event_non_accident.mp4,train,medium
UcJKeuDYOzc_16_00__pre_event_non_accident,UcJKeuDYOzc_16_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_16_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.88,25.0,247,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_16_00,0,76,0.0,3.04,derived_pre_accident_until=3.040;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/UcJKeuDYOzc_16_00__pre_event_non_accident.mp4,train,medium
