sample_id,source_video_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,window_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,group_id,start_frame,end_frame,clip_start_sec,clip_end_sec,notes,clip_path,annotation_split,annotation_profile
UarP8qU1S-c_00__accident,UarP8qU1S-c_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UarP8qU1S-c_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,15.233333,14.63895,223,3840,2160,train,Virginia,Virginia::highway,UarP8qU1S-c_00,98,186,6.694469,12.70583,accident_time=8.667;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UarP8qU1S-c_00__accident.mp4,train,full
UcJKeuDYOzc_16_00__pre_event_non_accident,UcJKeuDYOzc_16_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_16_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.88,25.0,247,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_16_00,0,76,0.0,3.04,derived_pre_accident_until=3.040;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_16_00__pre_event_non_accident.mp4,train,full
UcJKeuDYOzc_16_00__accident,UcJKeuDYOzc_16_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_16_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,9.88,25.0,247,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_16_00,101,247,4.04,9.88,accident_time=6.04;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_16_00__accident.mp4,train,full
UcJKeuDYOzc_19_00__accident,UcJKeuDYOzc_19_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_19_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,9.96,24.598394,245,450,360,train,World,World::city_street,UcJKeuDYOzc_19_00,45,192,1.829388,7.805388,accident_time=3.84;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_19_00__accident.mp4,train,full
UcJKeuDYOzc_3_00__pre_event_non_accident,UcJKeuDYOzc_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_3_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.08,25.0,352,450,360,train,World,World::simple_intersection,UcJKeuDYOzc_3_00,0,121,0.0,4.84,derived_pre_accident_until=4.840;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_3_00__pre_event_non_accident.mp4,train,full
UcJKeuDYOzc_3_00__accident,UcJKeuDYOzc_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_3_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,14.08,25.0,352,450,360,train,World,World::simple_intersection,UcJKeuDYOzc_3_00,146,296,5.84,11.84,accident_time=7.84;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_3_00__accident.mp4,train,full
UcJKeuDYOzc_4_00__accident,UcJKeuDYOzc_4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,7.36,25.0,184,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_4_00,27,177,1.08,7.08,accident_time=3.08;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_4_00__accident.mp4,train,full
UcJKeuDYOzc_6_00__pre_event_non_accident,UcJKeuDYOzc_6_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_6_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.64,15.095628,221,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_6_00,0,91,0.0,6.028235,derived_pre_accident_until=6.000;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_6_00__pre_event_non_accident.mp4,train,full
UcJKeuDYOzc_6_00__accident,UcJKeuDYOzc_6_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_6_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,14.64,15.095628,221,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_6_00,106,196,7.0219,12.983891,accident_time=9.0;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_6_00__accident.mp4,train,full
UcJKeuDYOzc_8_00__accident,UcJKeuDYOzc_8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_8_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,7.2,23.75,171,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_8_00,39,171,1.642105,7.2,accident_time=3.68;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_8_00__accident.mp4,train,full
UcJKeuDYOzc_9_00__pre_event_non_accident,UcJKeuDYOzc_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_9_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.84,22.96748,226,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_9_00,0,66,0.0,2.873628,derived_pre_accident_until=2.880;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_9_00__pre_event_non_accident.mp4,train,full
UcJKeuDYOzc_9_00__accident,UcJKeuDYOzc_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UcJKeuDYOzc_9_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,9.84,22.96748,226,450,360,train,World,World::signalized_intersection,UcJKeuDYOzc_9_00,89,226,3.875044,9.84,accident_time=5.88;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UcJKeuDYOzc_9_00__accident.mp4,train,full
UjEFjnXKXXc_00__pre_event_non_accident,UjEFjnXKXXc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UjEFjnXKXXc_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,6.666667,13.8,92,1080,720,train,Seattle,Seattle::signalized_intersection,UjEFjnXKXXc_00,0,35,0.0,2.536232,derived_pre_accident_until=2.542;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UjEFjnXKXXc_00__pre_event_non_accident.mp4,train,full
UjEFjnXKXXc_00__accident,UjEFjnXKXXc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/UjEFjnXKXXc_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,6.666667,13.8,92,1080,720,train,Seattle,Seattle::signalized_intersection,UjEFjnXKXXc_00,48,92,3.478261,6.666667,accident_time=5.542;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/UjEFjnXKXXc_00__accident.mp4,train,full
V0iWmOFca7w_4_00__pre_event_non_accident,V0iWmOFca7w_4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V0iWmOFca7w_4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,22.689333,18.687195,424,1280,720,train,World,World::signalized_intersection,V0iWmOFca7w_4_00,0,292,0.0,15.625673,derived_pre_accident_until=15.602;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/V0iWmOFca7w_4_00__pre_event_non_accident.mp4,train,full
V0iWmOFca7w_4_00__accident,V0iWmOFca7w_4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V0iWmOFca7w_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,22.689333,18.687195,424,1280,720,train,World,World::signalized_intersection,V0iWmOFca7w_4_00,311,423,16.642412,22.635821,accident_time=18.601917;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/V0iWmOFca7w_4_00__accident.mp4,train,full
V3oNEkBwP7M_00__pre_event_non_accident,V3oNEkBwP7M_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V3oNEkBwP7M_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.133333,29.761273,748,1620,1080,train,Minnesota,Minnesota::highway,V3oNEkBwP7M_00,0,120,0.0,4.032086,derived_pre_accident_until=4.033;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/V3oNEkBwP7M_00__pre_event_non_accident.mp4,train,full
V3oNEkBwP7M_00__accident,V3oNEkBwP7M_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/V3oNEkBwP7M_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,25.133333,29.761273,748,1620,1080,train,Minnesota,Minnesota::highway,V3oNEkBwP7M_00,149,328,5.006506,11.021034,accident_time=7.033;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/V3oNEkBwP7M_00__accident.mp4,train,full
Vh13EbZJAiA_00__pre_event_non_accident,Vh13EbZJAiA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Vh13EbZJAiA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.966667,30.0,779,1620,1080,train,Minnesota,Minnesota::grade_separated_intersection,Vh13EbZJAiA_00,0,363,0.0,12.1,derived_pre_accident_until=12.100;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Vh13EbZJAiA_00__pre_event_non_accident.mp4,train,full
Vh13EbZJAiA_00__accident,Vh13EbZJAiA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Vh13EbZJAiA_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,25.966667,30.0,779,1620,1080,train,Minnesota,Minnesota::grade_separated_intersection,Vh13EbZJAiA_00,393,573,13.1,19.1,accident_time=15.1;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Vh13EbZJAiA_00__accident.mp4,train,full
VpQn6ugiG1M_00__accident,VpQn6ugiG1M_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/VpQn6ugiG1M_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,30.1,14.983389,451,1920,1080,train,Alabama,Alabama::highway,VpQn6ugiG1M_00,0,88,0.0,5.873171,accident_time=1.9;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/VpQn6ugiG1M_00__accident.mp4,train,full
W0KJ7kxqtQo_00__accident,W0KJ7kxqtQo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/W0KJ7kxqtQo_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,21.25,15.058824,320,1280,720,train,Seattle,Seattle::signalized_intersection,W0KJ7kxqtQo_00,25,115,1.660156,7.636719,accident_time=3.667;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/W0KJ7kxqtQo_00__accident.mp4,train,full
WR1xUm9CjqY_00__accident,WR1xUm9CjqY_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WR1xUm9CjqY_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,25.3,15.098814,382,1584,1080,train,Wisconsin,Wisconsin::highway,WR1xUm9CjqY_00,0,87,0.0,5.762042,accident_time=1.766;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/WR1xUm9CjqY_00__accident.mp4,train,full
WagIvmw1jcI_01__accident,WagIvmw1jcI_01,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WagIvmw1jcI_01.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,4.458333,15.028037,67,1280,720,train,Georgia,Georgia::highway,WagIvmw1jcI_01,5,67,0.332711,4.458333,accident_time=2.3333329999999997;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/WagIvmw1jcI_01__accident.mp4,train,full
WvBtraA2jsA_00__pre_event_non_accident,WvBtraA2jsA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WvBtraA2jsA_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,8.033333,241,1920,1080,train,Arkansas,Arkansas::highway,WvBtraA2jsA_00,0,22,0.0,2.738589,derived_pre_accident_until=2.733;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/WvBtraA2jsA_00__pre_event_non_accident.mp4,train,full
WvBtraA2jsA_00__accident,WvBtraA2jsA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/WvBtraA2jsA_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,8.033333,241,1920,1080,train,Arkansas,Arkansas::highway,WvBtraA2jsA_00,30,78,3.73444,9.709544,accident_time=5.733;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/WvBtraA2jsA_00__accident.mp4,train,full
XI9xhHUOo5o_00__accident,XI9xhHUOo5o_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XI9xhHUOo5o_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,25.233333,14.940555,377,1920,1080,train,Virginia,Virginia::highway,XI9xhHUOo5o_00,15,105,1.003979,7.027851,accident_time=3.0;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/XI9xhHUOo5o_00__accident.mp4,train,full
XPErIB4xgYg_00__pre_event_non_accident,XPErIB4xgYg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XPErIB4xgYg_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.291667,14.90379,213,1280,720,train,Georgia,Georgia::highway,XPErIB4xgYg_00,0,63,0.0,4.227113,derived_pre_accident_until=4.208;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/XPErIB4xgYg_00__pre_event_non_accident.mp4,train,full
XPErIB4xgYg_00__accident,XPErIB4xgYg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XPErIB4xgYg_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,14.291667,14.90379,213,1280,720,train,Georgia,Georgia::highway,XPErIB4xgYg_00,77,167,5.166471,11.205203,accident_time=7.208333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/XPErIB4xgYg_00__accident.mp4,train,full
XaqA-uzqeNc_00__accident,XaqA-uzqeNc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XaqA-uzqeNc_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,8.166667,14.938776,122,1080,720,train,Alabama,Alabama::highway,XaqA-uzqeNc_00,4,94,0.26776,6.29235,accident_time=2.25;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/XaqA-uzqeNc_00__accident.mp4,train,full
Xe9CoVqpv9c_2_00__pre_event_non_accident,Xe9CoVqpv9c_2_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xe9CoVqpv9c_2_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,7.0,25.142857,176,1280,720,train,World,World::simple_intersection,Xe9CoVqpv9c_2_00,0,74,0.0,2.943182,derived_pre_accident_until=2.933;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xe9CoVqpv9c_2_00__pre_event_non_accident.mp4,train,full
Xe9CoVqpv9c_2_00__accident,Xe9CoVqpv9c_2_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xe9CoVqpv9c_2_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.0,25.142857,176,1280,720,train,World,World::simple_intersection,Xe9CoVqpv9c_2_00,99,176,3.9375,7.0,accident_time=5.933333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xe9CoVqpv9c_2_00__accident.mp4,train,full
XqNrTjSsGrg_00__accident,XqNrTjSsGrg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/XqNrTjSsGrg_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,6.666667,29.7,198,1280,720,train,Alabama,Alabama::highway,XqNrTjSsGrg_00,58,198,1.952862,6.666667,accident_time=3.933;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/XqNrTjSsGrg_00__accident.mp4,train,full
Xu1KsH1j2iQ_11_00__pre_event_non_accident,Xu1KsH1j2iQ_11_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_11_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,17.684333,20.074265,355,960,720,train,World,World::city_street,Xu1KsH1j2iQ_11_00,0,70,0.0,3.487052,derived_pre_accident_until=3.506;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xu1KsH1j2iQ_11_00__pre_event_non_accident.mp4,train,full
Xu1KsH1j2iQ_11_00__accident,Xu1KsH1j2iQ_11_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_11_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,17.684333,20.074265,355,960,720,train,World,World::city_street,Xu1KsH1j2iQ_11_00,91,211,4.533167,10.51097,accident_time=6.5065;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xu1KsH1j2iQ_11_00__accident.mp4,train,full
Xu1KsH1j2iQ_1_00__pre_event_non_accident,Xu1KsH1j2iQ_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_1_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.142467,24.719806,226,960,720,train,World,World::signalized_intersection,Xu1KsH1j2iQ_1_00,0,47,0.0,1.901309,derived_pre_accident_until=1.905;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xu1KsH1j2iQ_1_00__pre_event_non_accident.mp4,train,full
Xu1KsH1j2iQ_1_00__accident,Xu1KsH1j2iQ_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Xu1KsH1j2iQ_1_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,9.142467,24.719806,226,960,720,train,World,World::signalized_intersection,Xu1KsH1j2iQ_1_00,72,220,2.912644,8.899746,accident_time=4.9049;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Xu1KsH1j2iQ_1_00__accident.mp4,train,full
Y3OQspLTLok_00__pre_event_non_accident,Y3OQspLTLok_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Y3OQspLTLok_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,Y3OQspLTLok_00,0,34,0.0,1.135855,derived_pre_accident_until=1.133;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Y3OQspLTLok_00__pre_event_non_accident.mp4,train,full
Y3OQspLTLok_00__accident,Y3OQspLTLok_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Y3OQspLTLok_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.033333,29.933407,899,1080,720,train,Minnesota,Minnesota::grade_separated_intersection,Y3OQspLTLok_00,64,244,2.138079,8.151428,accident_time=4.133333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Y3OQspLTLok_00__accident.mp4,train,full
YD-7Fnztg_4_00__accident,YD-7Fnztg_4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YD-7Fnztg_4_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,YD-7Fnztg_4_00,0,85,0.0,5.674537,accident_time=1.667;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YD-7Fnztg_4_00__accident.mp4,train,full
YGBuLu9t4Ts_00__accident,YGBuLu9t4Ts_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YGBuLu9t4Ts_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,15.633333,15.095949,236,1920,1080,train,Wisconsin,Wisconsin::highway,YGBuLu9t4Ts_00,14,104,0.927401,6.889266,accident_time=2.933;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YGBuLu9t4Ts_00__accident.mp4,train,full
YObeSti3p2M_00__pre_event_non_accident,YObeSti3p2M_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YObeSti3p2M_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.066667,15.0,451,1920,1080,train,Virginia,Virginia::highway,YObeSti3p2M_00,0,61,0.0,4.066667,derived_pre_accident_until=4.067;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YObeSti3p2M_00__pre_event_non_accident.mp4,train,full
YObeSti3p2M_00__accident,YObeSti3p2M_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YObeSti3p2M_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.066667,15.0,451,1920,1080,train,Virginia,Virginia::highway,YObeSti3p2M_00,76,166,5.066667,11.066667,accident_time=7.066667;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YObeSti3p2M_00__accident.mp4,train,full
YP7fpPBpqis_00__pre_event_non_accident,YP7fpPBpqis_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YP7fpPBpqis_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.233333,14.980185,378,1440,1080,train,Virginia,Virginia::grade_separated_intersection,YP7fpPBpqis_00,0,35,0.0,2.33642,derived_pre_accident_until=2.367;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YP7fpPBpqis_00__pre_event_non_accident.mp4,train,full
YP7fpPBpqis_00__accident,YP7fpPBpqis_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YP7fpPBpqis_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,25.233333,14.980185,378,1440,1080,train,Virginia,Virginia::grade_separated_intersection,YP7fpPBpqis_00,50,140,3.337743,9.345679,accident_time=5.367;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YP7fpPBpqis_00__accident.mp4,train,full
YTOvt3Ac1z4_0_00__pre_event_non_accident,YTOvt3Ac1z4_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YTOvt3Ac1z4_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,39.272567,27.169093,1067,1280,720,train,World,World::signalized_intersection,YTOvt3Ac1z4_0_00,0,593,0.0,21.826272,derived_pre_accident_until=21.825;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YTOvt3Ac1z4_0_00__pre_event_non_accident.mp4,train,full
YTOvt3Ac1z4_0_00__accident,YTOvt3Ac1z4_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YTOvt3Ac1z4_0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,39.272567,27.169093,1067,1280,720,train,World,World::signalized_intersection,YTOvt3Ac1z4_0_00,620,783,22.820048,28.819512,accident_time=24.8248;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YTOvt3Ac1z4_0_00__accident.mp4,train,full
YXj8m_rAyaE_00__pre_event_non_accident,YXj8m_rAyaE_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YXj8m_rAyaE_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.916667,17.65445,281,1280,720,train,Seattle,Seattle::signalized_intersection,YXj8m_rAyaE_00,0,149,0.0,8.439798,derived_pre_accident_until=8.417;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YXj8m_rAyaE_00__pre_event_non_accident.mp4,train,full
YXj8m_rAyaE_00__accident,YXj8m_rAyaE_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YXj8m_rAyaE_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,15.916667,17.65445,281,1280,720,train,Seattle,Seattle::signalized_intersection,YXj8m_rAyaE_00,167,273,9.459371,15.463523,accident_time=11.416666;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/YXj8m_rAyaE_00__accident.mp4,train,full
